,stockPrice
1731,19.010479
1732,15.9317665
1733,12.119911
1734,23.079107
1735,26.22429
1736,18.413671
1737,20.888712
1738,10.555988
1739,11.233378
1740,17.162607
1741,16.88112
1742,19.204975
1743,17.577078
1744,12.1413965
1745,22.185328
1746,20.97561
1747,10.890698
1748,19.280018
1749,17.556515
1750,18.652248
1751,21.918901
1752,15.3208885
1753,17.67993
1754,12.369806
1755,27.29439
1756,23.099405
1757,20.67909
1758,18.858208
1759,21.820004
1760,12.225131
1761,17.284721
1762,11.946758
1763,20.684624
1764,14.121827
1765,22.392317
1766,22.856073
1767,17.445951
1768,20.67523
1769,25.843977
1770,14.607148
1771,18.42151
1772,10.773286
1773,18.68909
1774,10.554666
1775,19.383585
1776,17.554068
1777,21.733868
1778,11.9251175
1779,15.347342
1780,18.382727
1781,12.254094
1782,10.730092
1783,12.198493
1784,11.062215
1785,18.229734
1786,26.47602
1787,17.445799
1788,26.147846
1789,11.448542
1790,11.362302
1791,14.374224
1792,16.716877
1793,11.625382
1794,11.144338
1795,15.981344
1796,11.913664
1797,16.933105
1798,20.411636
1799,25.544827
1800,18.774784
1801,14.576956
1802,11.849087
1803,11.862598
1804,17.312445
1805,17.14803
1806,22.12304
1807,21.88232
1808,14.550586
1809,18.72667
1810,11.872698
1811,17.857718
1812,18.824118
1813,11.330784
1814,17.029638
1815,20.54738
1816,12.4200115
1817,19.17013
1818,13.413976
1819,15.512778
1820,19.868952
1821,16.873158
1822,15.313106
1823,15.436825
1824,14.740742
1825,21.445148
1826,15.332532
1827,18.973238
1828,15.633602
1829,13.18264
1830,11.585499
1831,18.529377
1832,10.242051
1833,15.038995
1834,15.896529
1835,20.261732
1836,27.254171
1837,20.094685
1838,16.484983
1839,14.961514
1840,25.847128
1841,11.547649
1842,11.658148
1843,13.188441
1844,12.582016
1845,12.258088
1846,19.036682
1847,13.478356
1848,11.776139
1849,14.534163
1850,17.799576
1851,28.190134
1852,17.381504
1853,15.306666
1854,15.698011
1855,20.761194
1856,11.925274
1857,11.891712
1858,12.986319
1859,17.855608
1860,18.527792
1861,21.368052
1862,11.826784
1863,20.274714
1864,16.891167
1865,10.196063
