,stockPrice
1179,17.39652
1180,11.225467
1181,11.350535
1182,22.54375
1183,11.2325115
1184,15.941724
1185,17.689949
1186,12.113425
1187,17.16564
1188,17.152824
1189,13.334811
1190,22.499641
1191,21.6349
1192,18.2593
1193,16.02873
1194,11.519605
1195,17.439827
1196,20.759878
1197,25.75057
1198,17.69341
1199,17.750023
1200,11.436441
1201,16.07389
1202,27.484886
1203,19.22454
1204,15.582648
1205,14.10834
1206,20.413256
1207,11.791901
1208,13.376456
1209,12.306504
1210,20.897804
1211,17.857092
1212,21.34494
1213,10.181381
1214,17.158688
1215,16.991106
1216,15.890711
1217,18.624155
1218,11.949731
1219,17.495495
1220,19.220133
1221,15.010224
1222,27.545334
1223,14.691874
1224,15.334482
1225,11.347076
1226,24.077188
1227,11.232361
1228,10.627275
1229,10.387583
1230,14.905155
1231,14.74839
1232,15.345058
1233,12.8275175
1234,12.660149
1235,10.156096
1236,10.484371
1237,12.358467
1238,19.226185
1239,13.253277
1240,16.587353
1241,12.109464
1242,11.543586
1243,17.175447
1244,12.74952
1245,15.898624
1246,17.01037
1247,28.502466
1248,13.140685
1249,17.256397
1250,17.101856
1251,15.848496
1252,14.608287
1253,15.888954
1254,11.733373
1255,17.554928
1256,22.480082
1257,16.111645
1258,20.890877
1259,17.48357
1260,11.624648
1261,11.92252
1262,19.682076
1263,15.505791
1264,15.577593
1265,12.273968
1266,11.58245
1267,11.692988
1268,27.34959
1269,14.849854
1270,14.728646
1271,11.733348
1272,16.39897
1273,22.205416
1274,14.356662
1275,11.983272
1276,11.327868
1277,16.80015
1278,22.551926
1279,16.164648
1280,16.690016
1281,12.017434
1282,13.2080345
1283,21.359524
1284,12.983952
1285,13.118784
1286,20.625757
1287,20.8471
1288,20.706236
1289,20.34735
1290,19.202337
1291,17.555906
1292,11.1146145
1293,21.38132
1294,12.268032
1295,15.004679
1296,15.023392
1297,17.516157
1298,18.651234
1299,14.61313
1300,25.871805
1301,11.761717
1302,19.010437
1303,11.479986
1304,19.210417
1305,12.49159
1306,15.571068
1307,19.551437
1308,20.24884
1309,11.621986
1310,20.6776
1311,22.232222
1312,12.9618845
1313,17.749392
1314,17.366873
1315,20.301146
1316,15.9832325
1317,14.802069
1318,27.920053
1319,11.776477
1320,17.283995
1321,11.911086
1322,13.377915
1323,14.6994
1324,11.470408
1325,17.17765
1326,10.489029
1327,20.32984
1328,10.461858
1329,15.659718
1330,10.481519
1331,10.472467
1332,22.168636
1333,17.683773
1334,16.144007
1335,14.947304
1336,13.0756445
1337,11.462229
1338,23.405176
1339,20.143925
1340,19.216932
1341,12.190634
1342,16.569761
1343,17.521555
1344,12.505477
1345,11.804182
1346,20.176966
1347,18.523623
1348,20.257223
1349,27.196249
1350,21.336317
1351,15.993613
1352,11.229717
1353,11.499209
1354,15.469434
1355,11.280228
1356,21.887827
1357,19.82083
1358,17.534334
1359,20.18916
1360,22.764229
1361,18.799063
1362,18.035278
1363,15.479844
1364,18.603838
1365,18.64714
1366,16.734447
1367,18.393965
1368,13.283215
1369,10.345841
1370,16.481012
1371,17.734488
1372,20.765694
1373,10.7633
1374,14.465249
1375,11.91156
1376,10.845374
1377,25.494806
1378,18.990156
1379,22.504116
1380,18.561993
1381,16.184368
1382,16.20753
1383,21.742123
1384,20.705437
1385,17.62234
1386,10.456821
1387,22.427378
1388,18.913548
1389,16.612537
1390,12.6660595
1391,10.71174
1392,12.466784
1393,17.190706
1394,15.167971
1395,10.834581
1396,18.408506
1397,20.316723
1398,19.381826
1399,14.760147
1400,19.674183
1401,18.588942
1402,10.455281
1403,12.827762
1404,17.228933
1405,13.301421
1406,17.264088
1407,10.581728
1408,22.412872
1409,18.015043
1410,20.627779
1411,14.57943
1412,10.527382
1413,13.190476
1414,10.599722
1415,21.781439
1416,17.449684
1417,27.866257
1418,12.328135
1419,11.78663
1420,20.16079
1421,20.690554
1422,15.19078
1423,17.302473
1424,11.336247
1425,16.038073
1426,15.64782
1427,18.254543
1428,11.895272
1429,21.257128
1430,20.61191
1431,11.675505
1432,10.47046
1433,15.514143
1434,21.272732
1435,17.761885
1436,15.544415
1437,17.5479
1438,19.05093
1439,12.8632765
1440,11.647627
1441,19.823206
1442,11.434664
1443,19.133986
1444,16.032846
1445,17.698864
1446,11.886186
1447,20.259022
1448,10.260976
1449,13.0083885
1450,18.574059
1451,15.617115
1452,19.072338
1453,17.318933
1454,12.6458845
1455,18.41748
1456,19.238966
1457,20.18934
1458,11.792728
1459,18.66769
1460,11.1638975
1461,18.900904
1462,13.205486
1463,17.246399
1464,13.241533
1465,11.269423
1466,11.918157
1467,14.850855
1468,16.600769
1469,10.568286
1470,16.990479
1471,19.282461
1472,11.895226
1473,10.436357
1474,20.211945
1475,17.584665
1476,17.331772
1477,11.570074
1478,20.662453
1479,11.284425
1480,21.440912
1481,19.275713
1482,21.261364
1483,26.058512
1484,12.696752
1485,11.330872
1486,22.811878
1487,14.825869
1488,15.436675
1489,13.225851
1490,21.802158
1491,13.067549
1492,10.759942
1493,17.448465
1494,21.396784
1495,21.787384
1496,15.6772375
1497,17.643974
1498,18.417334
1499,26.135382
1500,11.432647
1501,13.65542
1502,11.508431
1503,17.551722
1504,14.012251
1505,12.17931
1506,16.099329
1507,11.8502445
1508,12.905647
1509,24.120077
1510,10.751194
1511,16.885798
1512,20.483292
1513,16.202337
1514,16.775295
1515,12.989031
1516,19.255827
1517,10.35548
1518,10.159736
1519,11.614144
1520,12.258484
1521,17.867638
1522,14.671221
1523,18.00029
1524,17.659409
1525,10.563657
1526,11.467658
1527,21.978119
1528,13.322422
1529,11.081355
1530,19.803165
1531,16.454079
1532,13.416597
1533,20.441076
1534,21.217669
1535,17.55295
1536,21.737984
1537,10.648463
1538,17.282337
1539,17.474815
1540,20.880287
1541,21.491888
1542,22.03986
1543,16.505825
1544,12.266063
1545,11.907658
1546,14.553253
1547,16.21016
1548,25.260565
1549,22.528532
1550,19.11378
1551,18.034925
1552,26.168854
1553,15.954275
1554,13.587493
1555,18.848806
1556,19.382023
1557,11.394319
1558,18.512632
1559,11.781663
1560,20.640657
1561,22.290707
1562,19.959469
1563,16.276358
1564,11.486795
1565,17.0393
1566,22.269648
1567,12.944175
1568,19.179253
1569,11.698562
1570,17.056215
1571,10.671171
1572,15.954924
1573,16.672012
1574,12.878628
1575,20.544405
1576,17.661041
1577,11.466193
1578,16.421474
1579,21.205812
1580,12.997542
1581,22.297226
1582,17.723562
1583,12.364593
1584,22.144487
1585,14.830044
1586,26.637674
1587,12.374855
1588,10.312577
1589,17.007416
1590,19.201544
1591,18.557364
1592,16.262224
1593,17.227505
1594,15.963254
1595,17.20969
1596,15.970854
1597,11.607329
1598,17.261282
1599,22.20351
1600,11.166241
1601,14.284028
1602,18.999308
1603,13.076438
1604,19.220715
1605,12.256017
1606,17.882545
1607,11.071786
1608,12.12658
1609,24.528017
1610,13.023539
1611,21.595592
1612,14.1863785
1613,21.466145
1614,12.159933
1615,12.66309
1616,14.920086
1617,19.165533
1618,18.554798
1619,10.282106
1620,14.598997
1621,18.952972
1622,20.08505
1623,27.15016
1624,12.207953
1625,10.459096
1626,18.806725
1627,26.292522
1628,21.503918
1629,11.997005
1630,12.149971
1631,18.656918
1632,17.757515
1633,11.6121645
1634,20.970062
1635,17.185131
1636,25.955042
1637,17.532988
1638,21.387238
1639,16.525448
1640,17.192005
1641,22.055468
1642,10.613933
1643,26.301825
1644,19.302698
1645,12.125657
1646,20.743378
1647,10.826534
1648,17.108234
1649,22.31288
1650,21.987024
1651,11.053913
1652,11.6058035
1653,20.344614
1654,11.233071
1655,21.093325
1656,22.164017
1657,17.807053
1658,20.763754
1659,17.99553
1660,25.53649
1661,17.348282
1662,20.62959
1663,14.803925
1664,11.241964
1665,11.811872
1666,15.530447
1667,18.980812
1668,17.253418
1669,19.358988
1670,17.149345
1671,16.894136
1672,15.402661
1673,20.96599
1674,12.843924
1675,13.439476
1676,20.412027
1677,13.350728
1678,19.751734
1679,19.689098
1680,19.573042
1681,11.475824
1682,14.45512
1683,16.020557
1684,10.307263
1685,21.912798
1686,13.120017
1687,19.058367
1688,19.078985
1689,10.440972
1690,17.257265
1691,18.974695
1692,10.808434
1693,14.371994
1694,18.336475
1695,10.870215
1696,12.109642
1697,14.649281
1698,19.161087
1699,19.099962
1700,19.011374
1701,11.544654
1702,20.296972
1703,14.88509
1704,21.508465
1705,13.336584
1706,15.385801
1707,17.696384
1708,11.838039
1709,21.842133
1710,11.929473
1711,11.508189
1712,12.258382
1713,11.868782
1714,17.993574
1715,11.51513
1716,19.19034
1717,19.29978
1718,14.642016
1719,14.591732
1720,11.243662
1721,11.823904
1722,12.2039
1723,18.250982
1724,20.285776
1725,26.565548
1726,11.318057
1727,21.98844
1728,19.068462
1729,11.435317
1730,15.5896845
1731,13.891378
1732,22.555937
1733,10.8125925
1734,10.325932
1735,20.31883
1736,18.500637
1737,20.694918
1738,12.2081175
1739,16.433123
1740,17.321753
1741,17.221481
1742,21.277874
1743,25.708355
1744,17.413504
1745,14.828829
1746,11.278878
1747,10.704319
1748,17.745777
1749,16.477821
1750,10.509987
1751,21.470781
1752,10.453153
1753,18.545
1754,11.799429
1755,14.559813
1756,19.012781
1757,17.186245
1758,10.416792
1759,10.518341
1760,17.762472
1761,26.14877
1762,25.427559
1763,20.045712
1764,19.09275
1765,19.481018
1766,21.871124
1767,17.993692
1768,25.50374
1769,17.047293
1770,12.414914
1771,20.341608
1772,10.52531
1773,20.767534
1774,14.788659
1775,13.3288555
1776,15.624057
1777,17.570925
1778,13.237456
1779,20.798195
1780,15.41394
1781,17.219658
1782,11.27809
1783,12.452299
1784,22.156527
1785,18.575262
1786,12.424226
1787,16.881863
1788,10.496194
1789,12.484214
1790,18.262163
1791,18.681509
1792,20.348404
1793,13.143217
1794,12.748111
1795,15.915997
1796,11.670947
1797,21.01521
1798,16.865852
1799,13.050535
1800,11.131898
1801,17.606232
1802,21.643784
1803,21.650066
1804,11.836717
1805,19.150505
1806,10.293129
1807,10.65954
1808,15.36851
1809,12.300643
1810,19.255846
1811,25.262589
1812,10.650883
1813,20.227232
1814,19.130579
1815,21.02181
1816,11.594003
1817,12.076641
1818,11.203177
1819,10.598273
1820,11.537051
1821,19.82106
1822,11.513021
1823,20.623291
1824,14.567955
1825,20.057968
1826,12.834094
1827,10.637739
1828,22.500097
1829,12.361455
1830,11.917023
1831,10.311368
1832,15.468969
1833,11.582647
1834,12.206081
1835,16.44939
1836,28.19249
1837,11.434162
1838,18.838493
1839,15.407582
1840,25.243086
1841,19.158928
1842,20.727175
1843,14.19355
1844,11.509956
1845,21.487055
1846,16.727997
1847,23.738997
1848,15.868507
1849,20.997025
1850,20.596258
1851,19.617283
1852,11.837357
1853,12.142681
1854,17.05931
1855,11.929822
1856,17.706585
1857,15.064109
1858,10.359146
1859,14.797818
1860,19.914656
1861,23.546318
1862,13.579841
1863,13.306277
1864,11.799428
1865,16.708231
